0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
Idx,Period H1,FMA H1,SLMA H1,550MA H1,DeltaC H1,Macd H1,Plot2 H1,Plot3 H1,Plot4 H1,Idx,Period M15,FMA M15,SLMA M15,550MA M15,DeltaC M15,Macd M15,Plot2 M15,Plot3 M15,Plot4 M15,Idx,Period M5,FMA M5,SLMA M5,550MA M5,DeltaC M5,Macd M5,Plot2 M5,Plot3 M5,Plot4 M5,Idx,Period M1,FMA M1,SLMA M1,550MA M1,DeltaC M1,Macd M1,Plot2 M1,Plot3 M1,Plot4 M1
799,2024.04.17 05:00:00,1.06268,1.06359,0.00000,Negative,-0.000130,-0.002857,-0.002614,-0.003616,799,2024.05.22 04:45:00,1.08565,1.08566,0.00000,Positive,0.000079,-0.000116,-0.000091,-0.000115,799,2024.05.29 18:00:00,1.08305,1.08355,0.00000,Negative,-0.000735,-0.000601,-0.000300,-0.000412,799,2024.05.31 23:16:00,1.08486,1.08477,1.08443,Positive,0.000055,0.000111,0.000022,0.000021
800,2024.04.17 04:00:00,1.06264,1.06361,0.00000,Negative,-0.000233,-0.002932,-0.002639,-0.003647,800,2024.05.22 04:30:00,1.08562,1.08565,0.00000,Negative,0.000058,-0.000128,-0.000094,-0.000120,800,2024.05.29 17:55:00,1.08316,1.08364,0.00000,Negative,-0.000729,-0.000567,-0.000285,-0.000393,800,2024.05.31 23:15:00,1.08485,1.08476,1.08443,Positive,0.000058,0.000110,0.000020,0.000019
801,2024.04.17 03:00:00,1.06264,1.06365,0.00000,Negative,-0.000301,-0.002994,-0.002659,-0.003671,801,2024.05.22 04:15:00,1.08562,1.08565,0.00000,Negative,0.000061,-0.000133,-0.000095,-0.000121,801,2024.05.29 17:50:00,1.08329,1.08373,0.00000,Negative,-0.000703,-0.000526,-0.000268,-0.000371,801,2024.05.31 23:14:00,1.08484,1.08476,1.08443,Positive,0.000058,0.000108,0.000018,0.000016
802,2024.04.17 02:00:00,1.06268,1.06372,0.00000,Negative,-0.000323,-0.003040,-0.002673,-0.003688,802,2024.05.22 04:00:00,1.08561,1.08565,0.00000,Negative,0.000065,-0.000138,-0.000096,-0.000122,802,2024.05.29 17:45:00,1.08341,1.08381,0.00000,Negative,-0.000661,-0.000483,-0.000251,-0.000349,802,2024.05.31 23:13:00,1.08484,1.08475,1.08443,Positive,0.000058,0.000106,0.000016,0.000013
803,2024.04.17 01:00:00,1.06271,1.06378,0.00000,Negative,-0.000333,-0.003083,-0.002686,-0.003703,803,2024.05.22 03:45:00,1.08561,1.08564,0.00000,Negative,0.000070,-0.000142,-0.000098,-0.000124,803,2024.05.29 17:40:00,1.08352,1.08390,0.00000,Negative,-0.000647,-0.000449,-0.000238,-0.000331,803,2024.05.31 23:12:00,1.08483,1.08474,1.08443,Positive,0.000059,0.000104,0.000014,0.000011
804,2024.04.17 00:00:00,1.06278,1.06387,0.00000,Negative,-0.000322,-0.003120,-0.002697,-0.003715,804,2024.05.22 03:30:00,1.08559,1.08564,0.00000,Negative,0.000069,-0.000149,-0.000099,-0.000126,804,2024.05.29 17:35:00,1.08364,1.08398,0.00000,Negative,-0.000593,-0.000404,-0.000221,-0.000310,804,2024.05.31 23:11:00,1.08482,1.08473,1.08443,Positive,0.000064,0.000103,0.000013,0.000008
805,2024.04.16 23:00:00,1.06287,1.06397,0.00000,Negative,-0.000261,-0.003145,-0.002703,-0.003722,805,2024.05.22 03:15:00,1.08557,1.08563,0.00000,Negative,0.000049,-0.000161,-0.000102,-0.000129,805,2024.05.29 17:30:00,1.08376,1.08407,0.00000,Negative,-0.000545,-0.000364,-0.000206,-0.000290,805,2024.05.31 23:10:00,1.08482,1.08473,1.08443,Positive,0.000067,0.000102,0.000011,0.000006
806,2024.04.16 22:00:00,1.06294,1.06405,0.00000,Negative,-0.000211,-0.003176,-0.002711,-0.003731,806,2024.05.22 03:00:00,1.08556,1.08562,0.00000,Negative,0.000030,-0.000172,-0.000105,-0.000132,806,2024.05.29 17:25:00,1.08390,1.08416,0.00000,Negative,-0.000440,-0.000310,-0.000187,-0.000266,806,2024.05.31 23:09:00,1.08481,1.08472,1.08443,Positive,0.000070,0.000100,0.000009,0.000003
807,2024.04.16 21:00:00,1.06298,1.06412,0.00000,Negative,-0.000184,-0.003216,-0.002722,-0.003743,807,2024.05.22 02:45:00,1.08555,1.08562,0.00000,Negative,0.000030,-0.000176,-0.000105,-0.000133,807,2024.05.29 17:20:00,1.08402,1.08424,0.00000,Negative,-0.000343,-0.000264,-0.000172,-0.000245,807,2024.05.31 23:08:00,1.08480,1.08471,1.08442,Positive,0.000074,0.000098,0.000007,0.000000
808,2024.04.16 20:00:00,1.06300,1.06418,0.00000,Negative,-0.000238,-0.003281,-0.002740,-0.003764,808,2024.05.22 02:30:00,1.08556,1.08563,0.00000,Negative,0.000051,-0.000175,-0.000104,-0.000131,808,2024.05.29 17:15:00,1.08412,1.08429,0.00000,Negative,-0.000262,-0.000227,-0.000159,-0.000229,808,2024.05.31 23:07:00,1.08479,1.08470,1.08442,Positive,0.000076,0.000095,0.000004,-0.000003
809,2024.04.16 19:00:00,1.06309,1.06430,0.00000,Negative,-0.000202,-0.003318,-0.002748,-0.003774,809,2024.05.22 02:15:00,1.08555,1.08562,0.00000,Negative,0.000047,-0.000182,-0.000105,-0.000132,809,2024.05.29 17:10:00,1.08417,1.08433,0.00000,Negative,-0.000239,-0.000209,-0.000153,-0.000221,809,2024.05.31 23:06:00,1.08479,1.08469,1.08442,Positive,0.000083,0.000093,0.000003,-0.000005
810,2024.04.16 18:00:00,1.06314,1.06438,0.00000,Negative,-0.000194,-0.003366,-0.002760,-0.003786,810,2024.05.22 02:00:00,1.08553,1.08561,0.00000,Negative,0.000026,-0.000193,-0.000108,-0.000135,810,2024.05.29 17:05:00,1.08420,1.08435,0.00000,Negative,-0.000229,-0.000196,-0.000148,-0.000215,810,2024.05.31 23:05:00,1.08478,1.08469,1.08442,Positive,0.000091,0.000092,0.000001,-0.000008
811,2024.04.16 17:00:00,1.06315,1.06444,0.00000,Negative,-0.000210,-0.003421,-0.002773,-0.003801,811,2024.05.22 01:45:00,1.08551,1.08561,0.00000,Negative,0.000008,-0.000202,-0.000110,-0.000137,811,2024.05.29 17:00:00,1.08423,1.08437,0.00000,Negative,-0.000239,-0.000189,-0.000145,-0.000211,811,2024.05.31 23:04:00,1.08477,1.08468,1.08442,Positive,0.000100,0.000090,-0.000002,-0.000011
812,2024.04.16 16:00:00,1.06314,1.06447,0.00000,Negative,-0.000267,-0.003486,-0.002789,-0.003820,812,2024.05.22 01:30:00,1.08550,1.08561,0.00000,Negative,-0.000009,-0.000210,-0.000111,-0.000139,812,2024.05.29 16:55:00,1.08425,1.08439,0.00000,Negative,-0.000268,-0.000186,-0.000144,-0.000209,812,2024.05.31 23:03:00,1.08476,1.08467,1.08442,Positive,0.000104,0.000086,-0.000004,-0.000014
813,2024.04.16 15:00:00,1.06313,1.06451,0.00000,Negative,-0.000314,-0.003547,-0.002802,-0.003835,813,2024.05.22 01:15:00,1.08549,1.08561,0.00000,Negative,-0.000029,-0.000218,-0.000112,-0.000140,813,2024.05.29 16:50:00,1.08427,1.08440,0.00000,Negative,-0.000280,-0.000177,-0.000141,-0.000205,813,2024.05.31 23:02:00,1.08476,1.08466,1.08442,Positive,0.000115,0.000084,-0.000006,-0.000017
814,2024.04.16 14:00:00,1.06305,1.06451,0.00000,Negative,-0.000465,-0.003634,-0.002823,-0.003860,814,2024.05.22 01:00:00,1.08549,1.08561,0.00000,Negative,-0.000042,-0.000223,-0.000112,-0.000140,814,2024.05.29 16:45:00,1.08428,1.08442,0.00000,Negative,-0.000306,-0.000171,-0.000139,-0.000203,814,2024.05.31 23:01:00,1.08475,1.08465,1.08442,Positive,0.000134,0.000083,-0.000008,-0.000019
815,2024.04.16 13:00:00,1.06299,1.06455,0.00000,Negative,-0.000687,-0.003732,-0.002847,-0.003889,815,2024.05.22 00:45:00,1.08549,1.08561,0.00000,Negative,-0.000056,-0.000227,-0.000112,-0.000140,815,2024.05.29 16:40:00,1.08431,1.08444,0.00000,Negative,-0.000350,-0.000168,-0.000138,-0.000201,815,2024.05.31 23:00:00,1.08473,1.08463,1.08442,Positive,0.000132,0.000075,-0.000012,-0.000024
816,2024.04.16 12:00:00,1.06301,1.06462,0.00000,Negative,-0.000793,-0.003788,-0.002856,-0.003899,816,2024.05.22 00:30:00,1.08549,1.08562,0.00000,Negative,-0.000056,-0.000228,-0.000110,-0.000137,816,2024.05.29 16:35:00,1.08436,1.08448,0.00000,Negative,-0.000339,-0.000149,-0.000131,-0.000193,816,2024.05.31 22:59:00,1.08471,1.08462,1.08442,Positive,0.000124,0.000066,-0.000016,-0.000030
817,2024.04.16 11:00:00,1.06303,1.06471,0.00000,Negative,-0.000948,-0.003853,-0.002867,-0.003911,817,2024.05.22 00:15:00,1.08549,1.08563,0.00000,Negative,-0.000069,-0.000231,-0.000110,-0.000136,817,2024.05.29 16:30:00,1.08442,1.08453,0.00000,Negative,-0.000332,-0.000131,-0.000126,-0.000186,817,2024.05.31 22:58:00,1.08468,1.08460,1.08442,Positive,0.000112,0.000057,-0.000020,-0.000036
818,2024.04.16 10:00:00,1.06312,1.06483,0.00000,Negative,-0.000997,-0.003881,-0.002866,-0.003907,818,2024.05.22 00:00:00,1.08550,1.08564,0.00000,Negative,-0.000076,-0.000232,-0.000109,-0.000134,818,2024.05.29 16:25:00,1.08448,1.08456,0.00000,Negative,-0.000300,-0.000106,-0.000118,-0.000177,818,2024.05.31 22:57:00,1.08467,1.08459,1.08441,Positive,0.000106,0.000049,-0.000024,-0.000041
819,2024.04.16 09:00:00,1.06322,1.06496,0.00000,Negative,-0.001065,-0.003912,-0.002866,-0.003904,819,2024.05.21 23:45:00,1.08551,1.08565,0.00000,Negative,-0.000072,-0.000230,-0.000106,-0.000131,819,2024.05.29 16:20:00,1.08455,1.08461,0.00000,Negative,-0.000265,-0.000083,-0.000111,-0.000168,819,2024.05.31 22:56:00,1.08465,1.08458,1.08441,Positive,0.000102,0.000042,-0.000027,-0.000045
820,2024.04.16 08:00:00,1.06337,1.06512,0.00000,Negative,-0.001062,-0.003920,-0.002858,-0.003891,820,2024.05.21 23:30:00,1.08552,1.08566,0.00000,Negative,-0.000068,-0.000228,-0.000104,-0.000128,820,2024.05.29 16:15:00,1.08463,1.08465,0.00000,Negative,-0.000203,-0.000053,-0.000103,-0.000157,820,2024.05.31 22:55:00,1.08464,1.08457,1.08441,Positive,0.000108,0.000038,-0.000029,-0.000048
821,2024.04.16 07:00:00,1.06349,1.06526,0.00000,Negative,-0.001122,-0.003946,-0.002855,-0.003885,821,2024.05.21 23:15:00,1.08553,1.08567,0.00000,Negative,-0.000073,-0.000228,-0.000102,-0.000125,821,2024.05.29 16:10:00,1.08470,1.08469,0.00000,Negative,-0.000124,-0.000023,-0.000094,-0.000146,821,2024.05.31 22:54:00,1.08463,1.08456,1.08441,Positive,0.000115,0.000034,-0.000032,-0.000051
822,2024.04.16 06:00:00,1.06365,1.06543,0.00000,Negative,-0.001138,-0.003957,-0.002847,-0.003873,822,2024.05.21 23:00:00,1.08553,1.08568,0.00000,Negative,-0.000081,-0.000229,-0.000101,-0.000123,822,2024.05.29 16:05:00,1.08477,1.08474,0.00000,Negative,-0.000064,-0.000001,-0.000089,-0.000139,822,2024.05.31 22:53:00,1.08462,1.08455,1.08441,Positive,0.000120,0.000029,-0.000035,-0.000055
823,2024.04.16 05:00:00,1.06383,1.06562,0.00000,Negative,-0.001115,-0.003957,-0.002836,-0.003855,823,2024.05.21 22:45:00,1.08553,1.08568,0.00000,Negative,-0.000102,-0.000233,-0.000100,-0.000122,823,2024.05.29 16:00:00,1.08484,1.08478,0.00000,Positive,0.000032,0.000027,-0.000082,-0.000130,823,2024.05.31 22:52:00,1.08460,1.08454,1.08441,Positive,0.000123,0.000022,-0.000038,-0.000059
824,2024.04.16 04:00:00,1.06403,1.06580,0.00000,Negative,-0.001056,-0.003948,-0.002821,-0.003833,824,2024.05.21 22:30:00,1.08553,1.08569,0.00000,Negative,-0.000130,-0.000238,-0.000100,-0.000121,824,2024.05.29 15:55:00,1.08489,1.08479,0.00000,Positive,0.000111,0.000046,-0.000078,-0.000125,824,2024.05.31 22:51:00,1.08457,1.08452,1.08441,Positive,0.000113,0.000013,-0.000041,-0.000064
825,2024.04.16 03:00:00,1.06421,1.06599,0.00000,Negative,-0.001025,-0.003950,-0.002810,-0.003816,825,2024.05.21 22:15:00,1.08552,1.08569,0.00000,Negative,-0.000157,-0.000241,-0.000099,-0.000120,825,2024.05.29 15:50:00,1.08490,1.08479,0.00000,Positive,0.000160,0.000052,-0.000078,-0.000125,825,2024.05.31 22:50:00,1.08455,1.08451,1.08441,Positive,0.000101,0.000003,-0.000046,-0.000069
826,2024.04.16 02:00:00,1.06437,1.06615,0.00000,Negative,-0.000997,-0.003954,-0.002799,-0.003800,826,2024.05.21 22:00:00,1.08553,1.08570,0.00000,Negative,-0.000194,-0.000245,-0.000098,-0.000119,826,2024.05.29 15:45:00,1.08490,1.08478,0.00000,Positive,0.000210,0.000057,-0.000079,-0.000126,826,2024.05.31 22:49:00,1.08453,1.08449,1.08441,Positive,0.000093,-0.000006,-0.000049,-0.000074
827,2024.04.16 01:00:00,1.06450,1.06630,0.00000,Negative,-0.001011,-0.003971,-0.002792,-0.003788,827,2024.05.21 21:45:00,1.08555,1.08573,0.00000,Negative,-0.000204,-0.000240,-0.000095,-0.000114,827,2024.05.29 15:40:00,1.08489,1.08477,0.00000,Positive,0.000235,0.000051,-0.000083,-0.000132,827,2024.05.31 22:48:00,1.08451,1.08448,1.08441,Positive,0.000078,-0.000015,-0.000053,-0.000079
828,2024.04.16 00:00:00,1.06464,1.06646,0.00000,Negative,-0.001033,-0.003990,-0.002785,-0.003776,828,2024.05.21 21:30:00,1.08558,1.08575,0.00000,Negative,-0.000209,-0.000233,-0.000090,-0.000108,828,2024.05.29 15:35:00,1.08487,1.08476,0.00000,Positive,0.000255,0.000044,-0.000087,-0.000138,828,2024.05.31 22:47:00,1.08450,1.08447,1.08441,Positive,0.000074,-0.000022,-0.000055,-0.000082
829,2024.04.15 23:00:00,1.06481,1.06664,0.00000,Negative,-0.001005,-0.003994,-0.002773,-0.003758,829,2024.05.21 21:15:00,1.08560,1.08577,0.00000,Negative,-0.000206,-0.000224,-0.000085,-0.000101,829,2024.05.29 15:30:00,1.08486,1.08474,0.00000,Positive,0.000289,0.000038,-0.000091,-0.000143,829,2024.05.31 22:46:00,1.08449,1.08446,1.08441,Positive,0.000075,-0.000026,-0.000057,-0.000085
830,2024.04.15 22:00:00,1.06498,1.06681,0.00000,Negative,-0.000966,-0.003997,-0.002760,-0.003739,830,2024.05.21 21:00:00,1.08562,1.08578,0.00000,Negative,-0.000225,-0.000220,-0.000082,-0.000097,830,2024.05.29 15:25:00,1.08482,1.08471,0.00000,Positive,0.000293,0.000023,-0.000098,-0.000152,830,2024.05.31 22:45:00,1.08448,1.08446,1.08441,Positive,0.000076,-0.000031,-0.000060,-0.000088
831,2024.04.15 21:00:00,1.06516,1.06700,0.00000,Negative,-0.000929,-0.004002,-0.002748,-0.003721,831,2024.05.21 20:45:00,1.08563,1.08580,0.00000,Negative,-0.000245,-0.000215,-0.000079,-0.000092,831,2024.05.29 15:20:00,1.08477,1.08468,0.00000,Positive,0.000285,0.000004,-0.000106,-0.000163,831,2024.05.31 22:44:00,1.08447,1.08445,1.08441,Positive,0.000074,-0.000037,-0.000062,-0.000091
832,2024.04.15 20:00:00,1.06534,1.06718,0.00000,Negative,-0.000855,-0.003999,-0.002733,-0.003699,832,2024.05.21 20:30:00,1.08566,1.08583,0.00000,Negative,-0.000259,-0.000209,-0.000075,-0.000086,832,2024.05.29 15:15:00,1.08472,1.08465,0.00000,Positive,0.000276,-0.000015,-0.000114,-0.000173,832,2024.05.31 22:43:00,1.08445,1.08444,1.08440,Positive,0.000071,-0.000043,-0.000064,-0.000094
833,2024.04.15 19:00:00,1.06551,1.06734,0.00000,Negative,-0.000786,-0.004001,-0.002720,-0.003679,833,2024.05.21 20:15:00,1.08570,1.08586,0.00000,Negative,-0.000264,-0.000198,-0.000069,-0.000079,833,2024.05.29 15:10:00,1.08466,1.08461,0.00000,Positive,0.000229,-0.000043,-0.000124,-0.000187,833,2024.05.31 22:42:00,1.08444,1.08444,1.08440,Positive,0.000070,-0.000048,-0.000066,-0.000097
834,2024.04.15 18:00:00,1.06563,1.06748,0.00000,Negative,-0.000760,-0.004018,-0.002711,-0.003664,834,2024.05.21 20:00:00,1.08574,1.08589,0.00000,Negative,-0.000258,-0.000184,-0.000063,-0.000071,834,2024.05.29 15:05:00,1.08459,1.08457,0.00000,Positive,0.000183,-0.000070,-0.000134,-0.000200,834,2024.05.31 22:41:00,1.08443,1.08443,1.08440,Positive,0.000070,-0.000053,-0.000068,-0.000099
835,2024.04.15 17:00:00,1.06576,1.06765,0.00000,Negative,-0.000791,-0.004052,-0.002706,-0.003656,835,2024.05.21 19:45:00,1.08580,1.08593,0.00000,Negative,-0.000217,-0.000161,-0.000054,-0.000059,835,2024.05.29 15:00:00,1.08452,1.08453,0.00000,Positive,0.000104,-0.000102,-0.000146,-0.000215,835,2024.05.31 22:40:00,1.08441,1.08442,1.08440,Positive,0.000057,-0.000061,-0.000071,-0.000103
836,2024.04.15 16:00:00,1.06597,1.06785,0.00000,Negative,-0.000650,-0.004038,-0.002686,-0.003627,836,2024.05.21 19:30:00,1.08583,1.08595,0.00000,Negative,-0.000217,-0.000151,-0.000050,-0.000053,836,2024.05.29 14:55:00,1.08446,1.08449,0.00000,Negative,0.000045,-0.000126,-0.000154,-0.000225,836,2024.05.31 22:39:00,1.08440,1.08441,1.08440,Positive,0.000045,-0.000069,-0.000074,-0.000107
837,2024.04.15 15:00:00,1.06609,1.06798,0.00000,Negative,-0.000565,-0.004047,-0.002673,-0.003608,837,2024.05.21 19:15:00,1.08586,1.08597,0.00000,Negative,-0.000227,-0.000144,-0.000046,-0.000048,837,2024.05.29 14:50:00,1.08443,1.08448,0.00000,Negative,0.000001,-0.000143,-0.000160,-0.000233,837,2024.05.31 22:38:00,1.08439,1.08440,1.08440,Negative,0.000043,-0.000074,-0.000076,-0.000109
838,2024.04.15 14:00:00,1.06620,1.06812,0.00000,Negative,-0.000550,-0.004078,-0.002667,-0.003597,838,2024.05.21 19:00:00,1.08589,1.08599,0.00000,Negative,-0.000216,-0.000130,-0.000040,-0.000040,838,2024.05.29 14:45:00,1.08440,1.08446,0.00000,Negative,-0.000044,-0.000157,-0.000165,-0.000240,838,2024.05.31 22:37:00,1.08438,1.08440,1.08440,Negative,0.000036,-0.000079,-0.000078,-0.000111
839,2024.04.15 13:00:00,1.06624,1.06822,0.00000,Negative,-0.000601,-0.004128,-0.002666,-0.003593,839,2024.05.21 18:45:00,1.08592,1.08602,0.00000,Negative,-0.000223,-0.000122,-0.000037,-0.000035,839,2024.05.29 14:40:00,1.08437,1.08445,0.00000,Negative,-0.000091,-0.000170,-0.000169,-0.000246,839,2024.05.31 22:36:00,1.08437,1.08440,1.08440,Negative,0.000031,-0.000084,-0.000079,-0.000113
840,2024.04.15 12:00:00,1.06628,1.06833,0.00000,Negative,-0.000687,-0.004185,-0.002666,-0.003590,840,2024.05.21 18:30:00,1.08595,1.08604,0.00000,Negative,-0.000215,-0.000109,-0.000031,-0.000028,840,2024.05.29 14:35:00,1.08437,1.08445,0.00000,Negative,-0.000121,-0.000176,-0.000171,-0.000248,840,2024.05.31 22:35:00,1.08436,1.08439,1.08440,Negative,0.000024,-0.000089,-0.000081,-0.000116
841,2024.04.15 11:00:00,1.06633,1.06843,0.00000,Negative,-0.000759,-0.004233,-0.002663,-0.003583,841,2024.05.21 18:15:00,1.08599,1.08606,0.00000,Negative,-0.000200,-0.000094,-0.000026,-0.000020,841,2024.05.29 14:30:00,1.08436,1.08445,0.00000,Negative,-0.000156,-0.000182,-0.000173,-0.000251,841,2024.05.31 22:34:00,1.08436,1.08439,1.08440,Negative,0.000019,-0.000093,-0.000082,-0.000117
842,2024.04.15 10:00:00,1.06637,1.06855,0.00000,Negative,-0.000855,-0.004284,-0.002659,-0.003576,842,2024.05.21 18:00:00,1.08602,1.08608,0.00000,Negative,-0.000182,-0.000080,-0.000020,-0.000013,842,2024.05.29 14:25:00,1.08437,1.08447,0.00000,Negative,-0.000171,-0.000181,-0.000173,-0.000251,842,2024.05.31 22:33:00,1.08435,1.08439,1.08440,Negative,0.000013,-0.000098,-0.000083,-0.000119
843,2024.04.15 09:00:00,1.06642,1.06867,0.00000,Negative,-0.000983,-0.004339,-0.002656,-0.003569,843,2024.05.21 17:45:00,1.08602,1.08608,0.00000,Negative,-0.000208,-0.000078,-0.000019,-0.000011,843,2024.05.29 14:20:00,1.08440,1.08449,0.00000,Negative,-0.000165,-0.000173,-0.000171,-0.000248,843,2024.05.31 22:32:00,1.08434,1.08438,1.08440,Negative,-0.000005,-0.000105,-0.000086,-0.000122
844,2024.04.15 08:00:00,1.06648,1.06879,0.00000,Negative,-0.001095,-0.004382,-0.002649,-0.003556,844,2024.05.21 17:30:00,1.08603,1.08609,0.00000,Negative,-0.000236,-0.000076,-0.000017,-0.000009,844,2024.05.29 14:15:00,1.08445,1.08452,0.00000,Negative,-0.000141,-0.000160,-0.000167,-0.000244,844,2024.05.31 22:31:00,1.08434,1.08438,1.08440,Negative,-0.000014,-0.000109,-0.000087,-0.000123
845,2024.04.15 07:00:00,1.06654,1.06893,0.00000,Negative,-0.001256,-0.004433,-0.002643,-0.003546,845,2024.05.21 17:15:00,1.08604,1.08611,0.00000,Negative,-0.000279,-0.000076,-0.000016,-0.000007,845,2024.05.29 14:10:00,1.08450,1.08456,0.00000,Negative,-0.000087,-0.000141,-0.000162,-0.000236,845,2024.05.31 22:30:00,1.08434,1.08439,1.08440,Negative,-0.000006,-0.000108,-0.000086,-0.000123
846,2024.04.15 06:00:00,1.06664,1.06909,0.00000,Negative,-0.001388,-0.004467,-0.002631,-0.003527,846,2024.05.21 17:00:00,1.08609,1.08613,0.00000,Negative,-0.000264,-0.000058,-0.000010,0.000001,846,2024.05.29 14:05:00,1.08455,1.08459,0.00000,Negative,-0.000034,-0.000125,-0.000158,-0.000231,846,2024.05.31 22:29:00,1.08434,1.08439,1.08440,Negative,-0.000008,-0.000110,-0.000087,-0.000123
847,2024.04.15 05:00:00,1.06674,1.06926,0.00000,Negative,-0.001532,-0.004497,-0.002617,-0.003506,847,2024.05.21 16:45:00,1.08614,1.08618,0.00000,Negative,-0.000267,-0.000046,-0.000005,0.000007,847,2024.05.29 14:00:00,1.08458,1.08460,0.00000,Negative,0.000006,-0.000115,-0.000155,-0.000228,847,2024.05.31 22:28:00,1.08434,1.08439,1.08440,Negative,-0.000009,-0.000111,-0.000087,-0.000124
848,2024.04.15 04:00:00,1.06686,1.06943,0.00000,Negative,-0.001680,-0.004520,-0.002600,-0.003481,848,2024.05.21 16:30:00,1.08621,1.08622,0.00000,Negative,-0.000199,-0.000014,0.000005,0.000021,848,2024.05.29 13:55:00,1.08459,1.08460,0.00000,Negative,0.000028,-0.000111,-0.000155,-0.000228,848,2024.05.31 22:27:00,1.08434,1.08439,1.08440,Negative,-0.000017,-0.000115,-0.000088,-0.000125
849,2024.04.15 03:00:00,1.06701,1.06963,0.00000,Negative,-0.001833,-0.004536,-0.002580,-0.003452,849,2024.05.21 16:15:00,1.08627,1.08625,0.00000,Negative,-0.000151,0.000009,0.000012,0.000031,849,2024.05.29 13:50:00,1.08457,1.08459,0.00000,Negative,0.000025,-0.000116,-0.000158,-0.000231,849,2024.05.31 22:26:00,1.08433,1.08439,1.08440,Negative,-0.000028,-0.000119,-0.000089,-0.000126
850,2024.04.15 02:00:00,1.06719,1.06984,0.00000,Negative,-0.001962,-0.004537,-0.002555,-0.003417,850,2024.05.21 16:00:00,1.08630,1.08627,0.00000,Negative,-0.000132,0.000021,0.000016,0.000036,850,2024.05.29 13:45:00,1.08454,1.08458,0.00000,Negative,-0.000021,-0.000132,-0.000164,-0.000239,850,2024.05.31 22:25:00,1.08433,1.08440,1.08440,Negative,-0.000036,-0.000121,-0.000089,-0.000127
851,2024.04.15 01:00:00,1.06737,1.07006,0.00000,Negative,-0.002102,-0.004535,-0.002528,-0.003379,851,2024.05.21 15:45:00,1.08638,1.08632,0.00000,Positive,-0.000083,0.000041,0.000022,0.000044,851,2024.05.29 13:40:00,1.08455,1.08458,0.00000,Negative,-0.000019,-0.000133,-0.000165,-0.000241,851,2024.05.31 22:24:00,1.08434,1.08440,1.08440,Negative,-0.000037,-0.000122,-0.000089,-0.000126
852,2024.04.15 00:00:00,1.06757,1.07030,0.00000,Negative,-0.002283,-0.004535,-0.002502,-0.003342,852,2024.05.21 15:30:00,1.08642,1.08634,0.00000,Positive,-0.000032,0.000058,0.000028,0.000051,852,2024.05.29 13:35:00,1.08456,1.08459,0.00000,Negative,-0.000015,-0.000134,-0.000166,-0.000242,852,2024.05.31 22:23:00,1.08434,1.08440,1.08440,Negative,-0.000044,-0.000123,-0.000089,-0.000127
853,2024.04.12 23:00:00,1.06787,1.07059,0.00000,Negative,-0.002324,-0.004487,-0.002461,-0.003285,853,2024.05.21 15:15:00,1.08648,1.08637,0.00000,Positive,0.000051,0.000082,0.000034,0.000060,853,2024.05.29 13:30:00,1.08458,1.08461,0.00000,Negative,0.000017,-0.000127,-0.000164,-0.000240,853,2024.05.31 22:22:00,1.08433,1.08440,1.08440,Negative,-0.000056,-0.000126,-0.000090,-0.000127
854,2024.04.12 22:00:00,1.06814,1.07086,0.00000,Negative,-0.002411,-0.004449,-0.002422,-0.003232,854,2024.05.21 15:00:00,1.08651,1.08638,0.00000,Positive,0.000125,0.000099,0.000039,0.000066,854,2024.05.29 13:25:00,1.08461,1.08463,0.00000,Positive,0.000058,-0.000120,-0.000163,-0.000239,854,2024.05.31 22:21:00,1.08434,1.08441,1.08440,Negative,-0.000062,-0.000127,-0.000090,-0.000127
855,2024.04.12 21:00:00,1.06844,1.07115,0.00000,Negative,-0.002465,-0.004396,-0.002379,-0.003174,855,2024.05.21 14:45:00,1.08651,1.08637,0.00000,Positive,0.000167,0.000103,0.000039,0.000067,855,2024.05.29 13:20:00,1.08462,1.08464,0.00000,Positive,0.000090,-0.000117,-0.000163,-0.000239,855,2024.05.31 22:20:00,1.08435,1.08442,1.08440,Negative,-0.000065,-0.000126,-0.000089,-0.000126
856,2024.04.12 20:00:00,1.06875,1.07143,0.00000,Negative,-0.002504,-0.004335,-0.002334,-0.003112,856,2024.05.21 14:30:00,1.08649,1.08635,0.00000,Positive,0.000170,0.000095,0.000036,0.000062,856,2024.05.29 13:15:00,1.08464,1.08464,0.00000,Positive,0.000125,-0.000115,-0.000163,-0.000239,856,2024.05.31 22:19:00,1.08435,1.08442,1.08440,Negative,-0.000069,-0.000125,-0.000088,-0.000125
857,2024.04.12 19:00:00,1.06904,1.07171,0.00000,Negative,-0.002600,-0.004287,-0.002292,-0.003055,857,2024.05.21 14:15:00,1.08648,1.08634,0.00000,Positive,0.000184,0.000089,0.000033,0.000059,857,2024.05.29 13:10:00,1.08464,1.08464,0.00000,Positive,0.000157,-0.000115,-0.000165,-0.000241,857,2024.05.31 22:18:00,1.08436,1.08443,1.08440,Negative,-0.000072,-0.000125,-0.000088,-0.000124
